id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,edad
2412,Paula Chávez Ramírez,paula.chavez.ramirez4@seguro.sv,Masculino,,La Libertad,Regular,
2413,Ricardo López Chávez,ricardo.lopez.chavez5@example.com,Femenino,,La Libertad,Regular,
2414,Karla Reyes Gómez,karla.reyes.gomez6@example.com,,,San Salvador,Pyme,
2415,Carlos Martínez Pérez,carlos.martinez.perez0@seguro.sv,,,Sonsonate,Pyme,
2416,Paula Rojas Pérez,paula.rojas.perez1@mail.com,,,San Salvador,Premium,
2417,Lucía Ramírez Mendoza,lucia.ramirez.mendoza2@seguro.sv,Femenino,,San Salvador,<Na>,
2418,Paula Flores Reyes,paula.flores.reyes3@gmail.com,Masculino,,Sonsonate,<Na>,
2419,Jorge Aguilar Santos,jorge.aguilar.santos4@gmail.com,Masculino,,Sonsonate,Pyme,
2420,Juan Santos Torres,juan.santos.torres5@mail.com,Femenino,1968-04-04,Santa Ana,Pyme,57.0
2421,Andrés Castillo Ramírez,andres.castillo.ramirez6@correo.com,Femenino,,La Libertad,Premium,
2422,José Gómez Ortiz,jose.gomez.ortiz0@gmail.com,Masculino,,San Salvador,<Na>,
2423,Carlos Ortiz Reyes,carlos.ortiz.reyes1@mail.com,Masculino,,La Libertad,Premium,
2424,Luis Ramírez Santos,luis.ramirez.santos2@example.com,,,Santa Ana,Regular,
2425,Lucía Chávez Mendoza,lucia.chavez.mendoza3@gmail.com,Masculino,2002-06-13,Santa Ana,Premium,23.0
2426,Paula Mendoza Ortiz,paula.mendoza.ortiz4@example.com,Masculino,1998-03-21,San Miguel,Pyme,28.0
2427,Daniela Martínez Morales,daniela.martinez.morales5@correo.com,Femenino,2002-07-30,San Miguel,Regular,23.0
2428,Paula Santos Torres,paula.santos.torres6@example.com,,,San Miguel,Pyme,
2429,Paula Torres Flores,paula.torres.flores0@seguro.sv,Masculino,1990-11-25,Santa Ana,<Na>,35.0
2430,Paula Pérez Ramírez,paula.perez.ramirez1@mail.com,Masculino,,Sonsonate,Pyme,
2431,María Morales Morales,maria.morales.morales2@example.com,Femenino,,Sonsonate,Regular,
2432,Marta Aguilar Mendoza,marta.aguilar.mendoza3@example.com,,,San Salvador,Regular,
2433,Ricardo Rojas Flores,ricardo.rojas.flores4@seguro.sv,Femenino,,La Libertad,Premium,
2434,Carlos Martínez Vásquez,carlos.martinez.vasquez5@example.com,Femenino,,San Salvador,Premium,
2435,Valeria Castillo Flores,valeria.castillo.flores6@gmail.com,Femenino,,San Miguel,Premium,
2436,Sofía Ramírez Mendoza,sofia.ramirez.mendoza0@seguro.sv,Femenino,1976-06-21,Santa Ana,Pyme,49.0
2437,Juan García Chávez,juan.garcia.chavez1@seguro.sv,Masculino,,Sonsonate,Regular,
2438,Luis Ramírez Mendoza,luis.ramirez.mendoza2@correo.com,Femenino,,San Salvador,<Na>,
2439,Fernanda Cruz López,fernanda.cruz.lopez3@example.com,Masculino,,San Miguel,Vip,
2440,Jorge Rojas García,jorge.rojas.garcia4@seguro.sv,Femenino,,Santa Ana,Regular,
2441,Luis Ortiz Flores,luis.ortiz.flores5@seguro.sv,Femenino,,Sonsonate,Regular,
2442,Marta Martínez Chávez,marta.martinez.chavez6@seguro.sv,,,Sonsonate,<Na>,
2443,Marta Aguilar Cruz,marta.aguilar.cruz0@mail.com,Femenino,1991-05-30,Sonsonate,Premium,34.0
2444,Andrés López Gómez,andres.lopez.gomez1@example.com,,,Santa Ana,Regular,
2445,Daniela Torres Pérez,daniela.torres.perez2@gmail.com,Femenino,,Santa Ana,Premium,
2446,Juan Cruz Hernández,juan.cruz.hernandez3@seguro.sv,,,Sonsonate,Pyme,
2447,Pedro Torres Vásquez,pedro.torres.vasquez4@mail.com,Masculino,,San Miguel,Premium,
2448,Sofía López Mendoza,sofia.lopez.mendoza5@correo.com,Femenino,,Sonsonate,<Na>,
2449,Valeria Hernández Santos,valeria.hernandez.santos6@correo.com,,,San Salvador,<Na>,
2450,Lucía Torres Flores,lucia.torres.flores0@seguro.sv,Femenino,1954-11-14,Santa Ana,Pyme,71.0
2451,Sofía López Morales,sofia.lopez.morales1@gmail.com,Masculino,,San Miguel,<Na>,
2452,María Chávez Ortiz,maria.chavez.ortiz2@correo.com,,,San Miguel,Regular,
2453,Andrés Torres Ortiz,andres.torres.ortiz3@seguro.sv,,,Santa Ana,Premium,
2454,Diego Aguilar Hernández,diego.aguilar.hernandez4@gmail.com,Femenino,,Santa Ana,Pyme,
2455,Jorge Martínez Martínez,jorge.martinez.martinez5@seguro.sv,Femenino,,Sonsonate,Vip,
2456,Fernanda Flores Chávez,fernanda.flores.chavez6@example.com,Masculino,,La Libertad,Regular,
2457,Marta Ramírez Santos,marta.ramirez.santos0@gmail.com,Masculino,1987-01-31,San Salvador,Premium,39.0
2458,Paula Mendoza García,paula.mendoza.garcia1@example.com,,1971-08-24,San Salvador,<Na>,54.0
2459,Carlos Vásquez Mendoza,carlos.vasquez.mendoza2@seguro.sv,,,Sonsonate,<Na>,
2460,Valeria Ortiz Mendoza,valeria.ortiz.mendoza3@gmail.com,Femenino,,San Salvador,Pyme,
2461,María Pérez Cruz,maria.perez.cruz4@mail.com,,,Sonsonate,Regular,
2462,María Ortiz Ortiz,maria.ortiz.ortiz5@gmail.com,Masculino,1948-12-13,Sonsonate,Vip,77.0
2463,Daniela Pérez López,daniela.perez.lopez6@mail.com,,,Sonsonate,Vip,
2464,Juan Chávez Santos,juan.chavez.santos0@correo.com,Femenino,1951-11-02,Santa Ana,<Na>,74.0
2465,Karla Cruz Cruz,karla.cruz.cruz1@gmail.com,Masculino,,San Miguel,Pyme,
2466,Juan Cruz Reyes,juan.cruz.reyes2@example.com,,1943-12-20,Sonsonate,<Na>,82.0
2467,Diego Ramírez Reyes,diego.ramirez.reyes3@mail.com,,,Santa Ana,Premium,
2468,Sofía Hernández Reyes,sofia.hernandez.reyes4@mail.com,Masculino,,La Libertad,Regular,
2469,Luis García Mendoza,luis.garcia.mendoza5@correo.com,Masculino,,San Miguel,Vip,
2470,Carlos Vásquez Mendoza,carlos.vasquez.mendoza6@mail.com,Femenino,,San Miguel,Vip,
2471,José Pérez Cruz,jose.perez.cruz0@mail.com,Masculino,,Sonsonate,Vip,
2472,Marta Morales Ortiz,marta.morales.ortiz1@mail.com,Femenino,,La Libertad,Pyme,
2473,Fernanda Martínez Pérez,fernanda.martinez.perez2@example.com,Masculino,,San Miguel,<Na>,
2474,Carlos Flores Rojas,carlos.flores.rojas3@example.com,Femenino,,La Libertad,Regular,
2475,Ana García Rojas,ana.garcia.rojas4@gmail.com,Femenino,,Santa Ana,<Na>,
2476,Sofía Hernández Vásquez,sofia.hernandez.vasquez5@example.com,,,Sonsonate,Pyme,
2477,Diego Hernández Mendoza,diego.hernandez.mendoza6@correo.com,Femenino,,Sonsonate,Regular,
2478,Fernanda Vásquez Castillo,fernanda.vasquez.castillo0@correo.com,Masculino,,San Miguel,Pyme,
2479,Pedro García Ortiz,pedro.garcia.ortiz1@example.com,Masculino,,Sonsonate,Pyme,
2480,Ana Chávez Ramírez,ana.chavez.ramirez2@seguro.sv,,,La Libertad,Vip,
2481,Pedro Santos Vásquez,pedro.santos.vasquez3@mail.com,Masculino,,San Miguel,Vip,
2482,Andrés García Chávez,andres.garcia.chavez4@correo.com,,,Sonsonate,Pyme,
2483,Jorge Ortiz García,jorge.ortiz.garcia5@example.com,Masculino,,San Miguel,Pyme,
2484,Lucía Martínez Santos,lucia.martinez.santos6@correo.com,,,San Miguel,Premium,
2485,Jorge Pérez Ortiz,jorge.perez.ortiz0@correo.com,Masculino,,Santa Ana,Regular,
2486,Ana Santos Santos,ana.santos.santos1@correo.com,Masculino,1974-06-29,Santa Ana,Pyme,51.0
2487,Paula Chávez Hernández,paula.chavez.hernandez2@seguro.sv,,,San Salvador,Premium,
2488,Marta Morales Cruz,marta.morales.cruz3@mail.com,,,Santa Ana,Regular,
2489,Karla Santos Ortiz,karla.santos.ortiz4@correo.com,,,Sonsonate,Pyme,
2490,Ricardo Vásquez Torres,ricardo.vasquez.torres5@seguro.sv,,2006-06-03,San Salvador,Premium,19.0
2491,Carlos Flores Morales,carlos.flores.morales6@mail.com,Femenino,,Santa Ana,Regular,
2492,María Chávez Castillo,maria.chavez.castillo0@seguro.sv,Femenino,,La Libertad,Vip,
2493,Fernanda Morales Cruz,fernanda.morales.cruz1@seguro.sv,Masculino,,Sonsonate,Regular,
2494,Lucía Torres Reyes,lucia.torres.reyes2@correo.com,Masculino,,La Libertad,Pyme,
2495,Valeria García Castillo,valeria.garcia.castillo3@correo.com,Masculino,,San Salvador,Regular,
2496,Marta García Ramírez,marta.garcia.ramirez4@example.com,Masculino,,Sonsonate,Pyme,
2497,Luis Gómez Ortiz,luis.gomez.ortiz5@mail.com,Femenino,,Santa Ana,Vip,
2498,Valeria Vásquez Flores,valeria.vasquez.flores6@mail.com,Femenino,,San Miguel,Premium,
2499,Luis Vásquez García,luis.vasquez.garcia0@gmail.com,,1950-04-08,Sonsonate,<Na>,75.0
2500,Marta Ramírez García,marta.ramirez.garcia1@mail.com,Femenino,,Sonsonate,Regular,
2501,Diego Chávez Aguilar,diego.chavez.aguilar2@mail.com,Masculino,,San Salvador,Regular,
2502,Daniela Martínez Martínez,daniela.martinez.martinez3@gmail.com,,,San Salvador,Premium,
2503,Jorge García Reyes,jorge.garcia.reyes4@example.com,Masculino,,La Libertad,Pyme,
2504,Carmen Hernández López,carmen.hernandez.lopez5@mail.com,Masculino,,San Salvador,<Na>,
2505,Lucía Mendoza Reyes,lucia.mendoza.reyes6@example.com,,,La Libertad,Vip,
2506,Luis Rojas Santos,luis.rojas.santos0@mail.com,Femenino,,Santa Ana,Vip,
2507,Lucía Martínez Martínez,lucia.martinez.martinez1@correo.com,Masculino,,San Miguel,Vip,
2508,Marta Pérez Gómez,marta.perez.gomez2@mail.com,Femenino,,San Salvador,Pyme,
2509,Ricardo Martínez Hernández,ricardo.martinez.hernandez3@example.com,Femenino,1968-04-06,Santa Ana,Vip,57.0
2510,Lucía Rojas Cruz,lucia.rojas.cruz4@gmail.com,,,Santa Ana,Regular,
2511,Juan Martínez Reyes,juan.martinez.reyes5@gmail.com,,,Santa Ana,Regular,
2512,Lucía Pérez López,lucia.perez.lopez6@gmail.com,Femenino,,San Salvador,Regular,
2513,Fernanda Castillo Ramírez,fernanda.castillo.ramirez0@correo.com,Masculino,,San Miguel,<Na>,
2514,Lucía Hernández Ramírez,lucia.hernandez.ramirez1@gmail.com,Femenino,,La Libertad,Regular,
2515,Luis Ramírez Castillo,luis.ramirez.castillo2@example.com,Femenino,1956-08-28,La Libertad,Vip,69.0
2516,Carmen Flores Santos,carmen.flores.santos3@correo.com,Femenino,,San Salvador,Regular,
2517,Diego Rojas Chávez,diego.rojas.chavez4@correo.com,Femenino,1997-02-11,Sonsonate,Premium,29.0
2518,Karla Aguilar Cruz,karla.aguilar.cruz5@mail.com,Femenino,,La Libertad,Regular,
2519,Marta Santos García,marta.santos.garcia6@seguro.sv,,,Santa Ana,Vip,
2520,Karla Rojas Rojas,karla.rojas.rojas0@seguro.sv,Femenino,,Santa Ana,<Na>,
2521,Pedro Gómez Castillo,pedro.gomez.castillo1@example.com,,,San Miguel,Regular,
2522,Sofía Ortiz Santos,sofia.ortiz.santos2@seguro.sv,,2002-09-08,Sonsonate,Premium,23.0
2523,Luis Castillo Ramírez,luis.castillo.ramirez3@seguro.sv,,2003-06-08,Santa Ana,Vip,22.0
2524,Marta Aguilar García,marta.aguilar.garcia4@seguro.sv,Masculino,1954-01-20,Santa Ana,Regular,72.0
2525,Sofía Castillo Rojas,sofia.castillo.rojas5@seguro.sv,Masculino,1989-03-18,San Salvador,Vip,37.0
2526,Lucía Ortiz Pérez,lucia.ortiz.perez6@gmail.com,Masculino,,Sonsonate,<Na>,
2527,María Rojas Hernández,maria.rojas.hernandez0@gmail.com,Masculino,,La Libertad,Premium,
2528,Paula García López,paula.garcia.lopez1@correo.com,,,La Libertad,Pyme,
2529,Carmen López Hernández,carmen.lopez.hernandez2@seguro.sv,,1964-07-27,San Salvador,Premium,61.0
2530,Lucía Flores Santos,lucia.flores.santos3@mail.com,Femenino,,Santa Ana,Regular,
2531,Paula Morales Gómez,paula.morales.gomez4@correo.com,Femenino,,La Libertad,Regular,
2532,Lucía Ramírez Ramírez,lucia.ramirez.ramirez5@correo.com,Femenino,1993-08-20,San Miguel,Premium,32.0
2533,Lucía Santos Flores,lucia.santos.flores6@mail.com,Masculino,,Santa Ana,Pyme,
2534,Carlos Santos Chávez,carlos.santos.chavez0@seguro.sv,Masculino,,La Libertad,Premium,
2535,Sofía Reyes Cruz,sofia.reyes.cruz1@mail.com,,,Santa Ana,<Na>,
2536,Ana Hernández Morales,ana.hernandez.morales2@gmail.com,Femenino,,Sonsonate,Vip,
2537,Sofía Cruz Cruz,sofia.cruz.cruz3@correo.com,,,La Libertad,Regular,
2538,Fernanda Hernández Castillo,fernanda.hernandez.castillo4@gmail.com,Femenino,,San Salvador,Pyme,
2539,Ricardo Torres Ramírez,ricardo.torres.ramirez5@example.com,Masculino,,San Salvador,Vip,
2540,Carlos Santos Santos,carlos.santos.santos6@mail.com,Femenino,,Santa Ana,Premium,
2541,Daniela Ortiz Rojas,daniela.ortiz.rojas0@seguro.sv,Masculino,,San Salvador,<Na>,
2542,Juan Cruz Castillo,juan.cruz.castillo1@correo.com,Femenino,1952-12-14,San Miguel,<Na>,73.0
2543,Valeria Pérez Martínez,valeria.perez.martinez2@mail.com,,,La Libertad,Vip,
2544,Ricardo Santos Hernández,ricardo.santos.hernandez3@seguro.sv,Femenino,,San Miguel,Vip,
2545,María Aguilar Hernández,maria.aguilar.hernandez4@mail.com,Femenino,,San Salvador,Regular,
2546,Paula López Gómez,paula.lopez.gomez5@mail.com,Femenino,,San Salvador,<Na>,
2547,Paula Castillo Reyes,paula.castillo.reyes6@mail.com,Femenino,,La Libertad,<Na>,
2548,Pedro Aguilar Morales,pedro.aguilar.morales0@correo.com,Femenino,,Santa Ana,Vip,
2549,Juan Aguilar Castillo,juan.aguilar.castillo1@seguro.sv,Masculino,1995-02-22,San Miguel,Premium,31.0
2550,Luis Hernández Vásquez,luis.hernandez.vasquez2@mail.com,Masculino,,San Miguel,Regular,
2551,Juan Rojas Torres,juan.rojas.torres3@correo.com,,,La Libertad,Regular,
2552,Pedro Reyes Gómez,pedro.reyes.gomez4@seguro.sv,Femenino,,San Salvador,Regular,
2553,Carlos Aguilar García,carlos.aguilar.garcia5@gmail.com,Femenino,2003-06-25,San Miguel,<Na>,22.0
2554,Pedro Rojas Morales,pedro.rojas.morales6@gmail.com,Femenino,,San Salvador,Regular,
2555,José Santos Reyes,jose.santos.reyes0@seguro.sv,Masculino,,San Miguel,Regular,
2556,Luis Gómez Chávez,luis.gomez.chavez1@seguro.sv,,,La Libertad,Regular,
2557,Lucía Vásquez López,lucia.vasquez.lopez2@mail.com,,,San Salvador,Regular,
2558,Valeria Hernández Cruz,valeria.hernandez.cruz3@seguro.sv,Masculino,,Santa Ana,Vip,
2559,Daniela Chávez Hernández,daniela.chavez.hernandez4@seguro.sv,,,Sonsonate,Regular,
2560,José Aguilar Pérez,jose.aguilar.perez5@seguro.sv,,,Santa Ana,Vip,
2561,José Vásquez Gómez,jose.vasquez.gomez6@gmail.com,,,Santa Ana,Premium,
2562,Carlos López Ortiz,carlos.lopez.ortiz0@correo.com,Masculino,,San Miguel,<Na>,
2563,Karla Castillo Martínez,karla.castillo.martinez1@mail.com,Masculino,,La Libertad,Vip,
2564,Diego Vásquez Hernández,diego.vasquez.hernandez2@correo.com,Femenino,,San Miguel,Regular,
2565,Paula Pérez Gómez,paula.perez.gomez3@gmail.com,,,La Libertad,Vip,
2566,Pedro Aguilar Ortiz,pedro.aguilar.ortiz4@seguro.sv,Masculino,,San Salvador,<Na>,
2567,Ana García López,ana.garcia.lopez5@example.com,Femenino,,San Miguel,<Na>,
2568,Marta Pérez Mendoza,marta.perez.mendoza6@example.com,Femenino,,Sonsonate,Pyme,
2569,Carlos Pérez Ortiz,carlos.perez.ortiz0@gmail.com,Masculino,1943-04-08,Sonsonate,Vip,83.0
2570,Lucía Cruz Vásquez,lucia.cruz.vasquez1@gmail.com,Masculino,,Santa Ana,<Na>,
2571,Jorge Hernández Pérez,jorge.hernandez.perez2@gmail.com,,,Santa Ana,<Na>,
2572,Jorge López Reyes,jorge.lopez.reyes3@example.com,,,Sonsonate,Regular,
2573,Ana Ortiz Flores,ana.ortiz.flores4@mail.com,,1956-09-26,La Libertad,Vip,69.0
2574,Carlos Vásquez Pérez,carlos.vasquez.perez5@gmail.com,,,La Libertad,Vip,
2575,Lucía Reyes Rojas,lucia.reyes.rojas6@seguro.sv,Femenino,,La Libertad,Vip,
2576,Lucía Reyes Pérez,lucia.reyes.perez0@correo.com,,1979-11-06,San Salvador,<Na>,46.0
2577,Fernanda Martínez Pérez,fernanda.martinez.perez1@mail.com,Masculino,,Santa Ana,Pyme,
2578,Karla Torres Gómez,karla.torres.gomez2@seguro.sv,Femenino,,San Miguel,Pyme,
2579,Carmen Reyes López,carmen.reyes.lopez3@correo.com,Masculino,,San Miguel,Premium,
2580,Carlos Mendoza López,carlos.mendoza.lopez4@mail.com,,,San Miguel,Regular,
2581,Marta Cruz Morales,marta.cruz.morales5@gmail.com,Femenino,,La Libertad,<Na>,
2582,Ana Morales Gómez,ana.morales.gomez6@seguro.sv,Femenino,,San Miguel,Regular,
2583,Paula Martínez Cruz,paula.martinez.cruz0@correo.com,Femenino,,Sonsonate,Regular,
2584,Carmen Cruz García,carmen.cruz.garcia1@correo.com,Masculino,,Santa Ana,Regular,
2585,Ana Pérez Torres,ana.perez.torres2@gmail.com,Femenino,,La Libertad,Vip,
2586,Ricardo Castillo Gómez,ricardo.castillo.gomez3@correo.com,Femenino,,San Salvador,Pyme,
2587,Fernanda Gómez Hernández,fernanda.gomez.hernandez4@gmail.com,,,La Libertad,Premium,
2588,Ricardo López Morales,ricardo.lopez.morales5@example.com,Femenino,,San Salvador,<Na>,
2589,Carmen Mendoza Martínez,carmen.mendoza.martinez6@example.com,Femenino,,Santa Ana,Pyme,
2590,José Santos Martínez,jose.santos.martinez0@correo.com,Masculino,,Sonsonate,Pyme,
2591,Karla Aguilar García,karla.aguilar.garcia1@mail.com,Masculino,,Santa Ana,Regular,
2592,Andrés Hernández Morales,andres.hernandez.morales2@example.com,,,La Libertad,<Na>,
2593,Pedro Vásquez Torres,pedro.vasquez.torres3@gmail.com,,,San Salvador,Regular,
2594,Sofía Pérez Cruz,sofia.perez.cruz4@seguro.sv,,1947-06-07,San Salvador,Regular,78.0
2595,Lucía Castillo Chávez,lucia.castillo.chavez5@correo.com,,,San Salvador,Regular,
2596,Pedro Ramírez Torres,pedro.ramirez.torres6@mail.com,Masculino,,La Libertad,Pyme,
2597,Andrés Reyes Martínez,andres.reyes.martinez0@seguro.sv,Masculino,,San Salvador,Vip,
2598,Jorge Gómez Ortiz,jorge.gomez.ortiz1@example.com,,1947-10-06,San Salvador,Vip,78.0
2599,Karla Martínez Pérez,karla.martinez.perez2@mail.com,,,Sonsonate,Vip,
2600,Lucía Aguilar Rojas,lucia.aguilar.rojas3@correo.com,,,La Libertad,<Na>,
2601,Pedro Santos Pérez,pedro.santos.perez4@seguro.sv,Masculino,1946-06-04,San Miguel,Regular,79.0
2602,Andrés Cruz Aguilar,andres.cruz.aguilar5@correo.com,Femenino,,Santa Ana,Vip,
2603,Ana Cruz Chávez,ana.cruz.chavez6@correo.com,Femenino,1970-03-15,Sonsonate,Premium,56.0
2604,María Ramírez Pérez,maria.ramirez.perez0@gmail.com,Masculino,1963-04-18,La Libertad,<Na>,62.0
2605,Sofía Pérez Aguilar,sofia.perez.aguilar1@example.com,Masculino,,Sonsonate,Pyme,
2606,Andrés Reyes Santos,andres.reyes.santos2@example.com,Masculino,1946-06-03,Santa Ana,Vip,79.0
2607,José Flores López,jose.flores.lopez3@correo.com,,,San Miguel,Pyme,
2608,Paula Cruz Vásquez,paula.cruz.vasquez4@seguro.sv,,,San Miguel,Premium,
2609,Diego Aguilar Vásquez,diego.aguilar.vasquez5@seguro.sv,Femenino,,La Libertad,<Na>,
2610,Paula Mendoza Castillo,paula.mendoza.castillo6@correo.com,Femenino,1992-10-23,San Miguel,Vip,33.0
2611,Ana Castillo Rojas,ana.castillo.rojas0@mail.com,,1996-02-11,Santa Ana,Pyme,30.0
2612,Marta Morales Ortiz,marta.morales.ortiz1@correo.com,Masculino,,La Libertad,Pyme,
2613,Andrés Aguilar Gómez,andres.aguilar.gomez2@example.com,Femenino,1993-08-01,La Libertad,Premium,32.0
2614,Valeria Flores Pérez,valeria.flores.perez3@mail.com,Femenino,,San Miguel,Premium,
2615,Luis Ramírez Castillo,luis.ramirez.castillo4@mail.com,Femenino,,La Libertad,Pyme,
2616,Luis Vásquez Hernández,luis.vasquez.hernandez5@mail.com,,,Santa Ana,<Na>,
2617,Daniela Pérez García,daniela.perez.garcia6@correo.com,Masculino,,La Libertad,Vip,
2618,Jorge Flores Reyes,jorge.flores.reyes0@seguro.sv,,,La Libertad,Pyme,
2619,Sofía Rojas Cruz,sofia.rojas.cruz1@gmail.com,,,San Salvador,Vip,
2620,Luis Pérez López,luis.perez.lopez2@gmail.com,Femenino,1944-05-24,San Miguel,Pyme,81.0
2621,Valeria Ortiz Ramírez,valeria.ortiz.ramirez3@correo.com,,,Sonsonate,Vip,
2622,Daniela Gómez Ortiz,daniela.gomez.ortiz4@mail.com,Masculino,,San Salvador,Regular,
2623,Karla Castillo Rojas,karla.castillo.rojas5@gmail.com,Femenino,,San Miguel,Vip,
2624,José Ramírez Pérez,jose.ramirez.perez6@mail.com,Femenino,,San Miguel,Vip,
2625,María Hernández Reyes,maria.hernandez.reyes0@seguro.sv,Femenino,1966-03-05,San Salvador,Vip,60.0
2626,Sofía Mendoza Mendoza,sofia.mendoza.mendoza1@mail.com,Femenino,,San Salvador,Regular,
2627,Juan Flores Cruz,juan.flores.cruz2@seguro.sv,Masculino,,San Salvador,Regular,
2628,Sofía Mendoza Hernández,sofia.mendoza.hernandez3@correo.com,,,La Libertad,Regular,
2629,Daniela Martínez Ramírez,daniela.martinez.ramirez4@mail.com,Masculino,,Sonsonate,Pyme,
2630,Carlos Chávez Hernández,carlos.chavez.hernandez5@seguro.sv,Masculino,,San Salvador,<Na>,
2631,Juan Pérez Chávez,juan.perez.chavez6@mail.com,,2010-11-25,Sonsonate,Premium,15.0
2632,Ricardo Hernández Rojas,ricardo.hernandez.rojas0@gmail.com,,,Sonsonate,Vip,
2633,María Santos Santos,maria.santos.santos1@seguro.sv,,,Sonsonate,Premium,
2634,Sofía Gómez Rojas,sofia.gomez.rojas2@mail.com,Femenino,,San Miguel,Premium,
2635,Pedro Ramírez Flores,pedro.ramirez.flores3@mail.com,Femenino,,La Libertad,Pyme,
2636,Luis Ortiz Vásquez,luis.ortiz.vasquez4@correo.com,Masculino,1962-02-24,Sonsonate,Premium,64.0
2637,Carlos Gómez Morales,carlos.gomez.morales5@mail.com,,,San Miguel,Vip,
2638,María Reyes Ortiz,maria.reyes.ortiz6@seguro.sv,Masculino,,Sonsonate,Vip,
2639,Sofía López Pérez,sofia.lopez.perez0@correo.com,,,Santa Ana,Pyme,
2640,Andrés Santos Ortiz,andres.santos.ortiz1@example.com,Femenino,,San Miguel,Premium,
2641,Marta Pérez Mendoza,marta.perez.mendoza2@seguro.sv,Masculino,,San Salvador,Pyme,
2642,Sofía López Ortiz,sofia.lopez.ortiz3@correo.com,Femenino,,Santa Ana,Premium,
2643,Ricardo Aguilar Aguilar,ricardo.aguilar.aguilar4@mail.com,Masculino,1980-11-24,San Miguel,Regular,45.0
2644,Luis Aguilar Mendoza,luis.aguilar.mendoza5@gmail.com,Femenino,,La Libertad,Premium,
2645,María Martínez Pérez,maria.martinez.perez6@correo.com,Masculino,,San Miguel,Premium,
2646,Juan Vásquez Aguilar,juan.vasquez.aguilar0@seguro.sv,Masculino,2002-01-21,La Libertad,<Na>,24.0
2647,Jorge Aguilar Hernández,jorge.aguilar.hernandez1@gmail.com,,,La Libertad,Pyme,
2648,Andrés Castillo Martínez,andres.castillo.martinez2@seguro.sv,Masculino,,Santa Ana,Regular,
2649,Ana López Torres,ana.lopez.torres3@correo.com,Femenino,,La Libertad,Premium,
2650,Paula Torres Ramírez,paula.torres.ramirez4@mail.com,Femenino,,San Miguel,<Na>,
2651,Ana Chávez López,ana.chavez.lopez5@seguro.sv,Masculino,,La Libertad,Vip,
2652,Marta Aguilar Santos,marta.aguilar.santos6@example.com,Femenino,,San Salvador,Pyme,
2653,Luis Rojas López,luis.rojas.lopez0@correo.com,,,Sonsonate,Premium,
2654,Valeria Chávez Reyes,valeria.chavez.reyes1@gmail.com,Masculino,,San Miguel,<Na>,
2655,Daniela Ramírez Vásquez,daniela.ramirez.vasquez2@gmail.com,,,San Miguel,Pyme,
2656,Ricardo Santos García,ricardo.santos.garcia3@gmail.com,,,San Miguel,Premium,
2657,Ana Ramírez García,ana.ramirez.garcia4@seguro.sv,,,Santa Ana,Premium,
2658,Carlos Morales Ortiz,carlos.morales.ortiz5@gmail.com,,,Santa Ana,Vip,
2659,Juan Martínez Pérez,juan.martinez.perez6@mail.com,Masculino,,La Libertad,Regular,
2660,María Santos López,maria.santos.lopez0@example.com,Masculino,,La Libertad,Pyme,
2661,Sofía Martínez Ramírez,sofia.martinez.ramirez1@seguro.sv,Masculino,,La Libertad,Premium,
2662,Ana García Martínez,ana.garcia.martinez2@gmail.com,Femenino,1945-02-06,Sonsonate,Premium,81.0
2663,María Ortiz Chávez,maria.ortiz.chavez3@mail.com,Femenino,1986-09-29,San Salvador,<Na>,39.0
2664,Diego Reyes Flores,diego.reyes.flores4@gmail.com,,1945-10-13,San Salvador,Premium,80.0
2665,Juan Flores Cruz,juan.flores.cruz5@seguro.sv,Masculino,,La Libertad,Premium,
2666,Fernanda López Mendoza,fernanda.lopez.mendoza6@correo.com,,,Sonsonate,Regular,
2667,Jorge Castillo Chávez,jorge.castillo.chavez0@seguro.sv,Femenino,,Santa Ana,Vip,
2668,Juan Vásquez Ortiz,juan.vasquez.ortiz1@correo.com,Femenino,1959-01-10,La Libertad,Premium,67.0
2669,Karla Chávez Torres,karla.chavez.torres2@correo.com,Masculino,1985-03-14,Sonsonate,Regular,41.0
2670,Luis Rojas Torres,luis.rojas.torres3@seguro.sv,Femenino,,San Salvador,Pyme,
2671,Andrés Aguilar Hernández,andres.aguilar.hernandez4@seguro.sv,,1985-09-02,Sonsonate,Pyme,40.0
2672,Diego Rojas Ortiz,diego.rojas.ortiz5@example.com,Femenino,,La Libertad,Pyme,
2673,Lucía Gómez Santos,lucia.gomez.santos6@seguro.sv,,,Sonsonate,Vip,
2674,Jorge Ramírez Chávez,jorge.ramirez.chavez0@seguro.sv,Femenino,,Santa Ana,<Na>,
2675,Fernanda Torres López,fernanda.torres.lopez1@gmail.com,Masculino,,Sonsonate,Vip,
2676,Luis Reyes Reyes,luis.reyes.reyes2@seguro.sv,,,San Miguel,Pyme,
2677,Lucía Castillo López,lucia.castillo.lopez3@gmail.com,Femenino,1989-04-04,San Salvador,Vip,36.0
2678,María Castillo Hernández,maria.castillo.hernandez4@seguro.sv,Femenino,,Sonsonate,Premium,
2679,Jorge García Pérez,jorge.garcia.perez5@example.com,,,San Salvador,<Na>,
2680,Paula García Hernández,paula.garcia.hernandez6@mail.com,Femenino,,San Salvador,<Na>,
2681,Carmen Flores Flores,carmen.flores.flores0@correo.com,Masculino,,Sonsonate,Regular,
2682,Paula Martínez Cruz,paula.martinez.cruz1@correo.com,Femenino,,San Salvador,Vip,
